UserID,Product,Quantity,Date,Category,Price,Palabra_Clave,ProductID
1858,Jugo Natural Manzana Cepita X 1 Lt.,2,2023-07-27,Bebidas,$4700,Jugo,3428
1781,Coloración Rubio Claro Dorado T8.3 Cor Intensa X 1 Un.,1,2023-10-02,Perfumeria,$3950,Coloración,3429
1154,Te En Saquitos Mezcla De Hierbas Digestivas Saint Gottard X 20 Un.,1,2023-08-25,Almacen,$2529,Te,3430
1836,Enjuague Bucal Freshburst Listerine X 250 Cc.,2,2023-12-18,Perfumeria,$3385,Enjuague,3431
1489,Chips De Manzana Verde Fruch X 35 G.,3,2023-06-23,Frutas-Y-Verduras,$1690,Chips,3432
1811,Hamburguesa De Carne Vacuna Clásico Paty X 4 Un. 320 Gr.,3,2023-06-06,Congelados,$9383,Hamburguesa,11
1613,Aderezo A Base De Aceite Con Ajo Hellmanns Pet X 340 G.,1,2023-07-17,Almacen,$1550,Aderezo,2862
1771,Jugo En Polvo Multifruta Arcor X 18 G.,3,2023-11-14,Bebidas,$2350,Jugo,2178
1086,Vino Novecento Extra Dulce Botella 750Cc X1,1,2023-08-21,Bebidas,$5050,Vino,3433
1291,Fideos Tirabuzón Integral Matarazzo X 500 G.,2,2023-01-26,Almacen,$20,Fideos,3434
1738,Americano Marcela X 950 Cc.,2,2023-05-07,Bebidas,$2899,Americano,1425
1214,Alfajor Helado Vainilla Relleno  Con Dulce De Leche Ice Cream X 6 Un. 450 G.,1,2023-06-23,Congelados,$10800,Alfajor,2391
1215,Cerveza Lata X 6 Un. Schneider X 473 Cc..,1,2023-06-03,Bebidas,$3150,Cerveza,1579
1141,Relleno Untable Cofler Block X 290 G.,2,2023-08-28,Almacen,$3165,Relleno,213
1438,Shampoo Arcilla Extraordinaria Elvive X 400 Cc.,1,2023-07-10,Perfumeria,$3835,Shampoo,3435
1593,Pastillas De Goma Ositos Mogul X 150 G.,2,2023-12-25,Almacen,$1825,Pastillas,3436
1397,Salsa De Aji Picante Dos Anclas X 260 G.,3,2023-01-15,Almacen,$1235,Salsa,3437
1106,Desodorante Aerosol Kevin X 250 Cc.,2,2023-11-22,Perfumeria,$3900,Desodorante,2736
1917,Gelatina En Polvo Manzana Mogul X 25 G.,3,2023-09-14,Almacen,$659,Gelatina,3438
1894,Café Instantáneo Capuccino Light Dp La Virginia X 100 G.,2,2023-04-09,Almacen,$1120,Café,3439
1621,Vino Blanco Clasico Finca Natalina X 750 Cc.,2,2023-03-04,Bebidas,$2600,Vino,3440
1649,Copa Barone Degustación 600 Cc. Nadir X 1 Un.,1,2023-02-25,Hogar,$15650,Copa,2766
1620,Papas Extra Crunch Corte Fino Simplot X 700 G.,2,2023-11-21,Congelados,$4125,Papas,3441
1467,Jardinera De Verduras Arcor X 300 G.,3,2023-03-14,Almacen,$2120,Jardinera,2846
1413,Té En Saquitos Taragüí Manzanilla X 25 Un.,2,2023-08-14,Almacen,$480,Té,3442
1182,Fibra Esponja Lisa Virulana X 1 Un.,3,2023-12-17,Limpieza,$1097,Fibra,1841
1420,Lijadora 280W 1/3 De Hoja Stanley X 1 Un.,1,2023-06-05,Hogar,$130,Lijadora,248
1758,Jugo En Polvo Pomelo Rosa Clight X 8 G.,3,2023-05-07,Bebidas,$1800,Jugo,3443
1177,Copa Balón Noruega Rigolleau X 4 Un.,2,2023-04-04,Hogar,$3100,Copa,3444
1715,Yogur Batido Descremado Sabor Coco Dahi X 170 G.,3,2023-01-18,Frescos,$2355,Yogur,3445
1225,Aderezo A Base De Aceite Ahumada Hellmanns Pet X 340 G.,3,2023-02-12,Almacen,$6500,Aderezo,3446
1335,Jabón Liquido Baja Espuma Bicarbonato Limon Granby X 800 Cc.,2,2023-03-26,Limpieza,$2295,Jabón,1592
1950,Desinfectante Multi Superficies Dettol Mar. Lysol X 900 Cc.,3,2023-10-07,Limpieza,$1350,Desinfectante,3447
1823,Velas X120 Gr. Buenos Dias X 1 Un.,3,2023-10-09,Limpieza,$3400,Velas,3018
1665,Cerveza Quilmes Clásica Botella Retornable 1Lt X1,3,2023-11-15,Bebidas,$975,Cerveza,3448
1680,Oblea Rellena Oreo Milka Chocopause X 45 G.,1,2023-05-01,Almacen,$1500,Oblea,3449
1389,Block A4 Rayado 80 Hojas Éxito X 1 Un.,1,2023-10-03,Hogar,$185,Block,2905
1587,Mascarilla Intensiva Pantene Hidratación X 300 Cc.,1,2023-10-18,Perfumeria,$7150,Mascarilla,3450
1658,Obleas Con Relleno La Anónima Frutilla X 4 Un. 200 G.,2,2023-06-16,Almacen,$3600,Obleas,3451
1100,Repelente Off Family Aerosol 170 Cc.,1,2023-10-24,Perfumeria,$3525,Repelente,3452
1723,Galletita Rellena Sabor Limón Baño Chocolate Tita X 95 G.,1,2023-07-02,Almacen,$1200,Galletita,3453
1137,Te En Saquitos Boldo La Virginia X 50 Un.,2,2023-04-01,Almacen,$3680,Te,3454
1985,Queso Rallado Tregar X 40 G.,2,2023-10-08,Frescos,$1400,Queso,489
1720,Pan Rallado Con Ajo Y Perejil Mamá Cocina X 500 G.,2,2023-07-07,Almacen,$2905,Pan,670
1821,Disco Diamantado Láser Uso Seco Mojado To-Kits X 1 Un.,3,2023-12-28,Hogar,$6119,Disco,3455
1352,Insecticida Aero Mata Cucarachas Essent Raid X 360 Cc.,1,2023-07-07,Limpieza,$2065,Insecticida,1239
1059,Toalla Higiénica Ultra Fina Invisible Con Alas Suave Nosotras X 16 Un.,2,2023-04-03,Perfumeria,$4550,Toalla,3456
1307,Pila Alcalina Aaa Grundig X 2 Un.,1,2023-11-16,Hogar,$11400,Pila,1388
1437,Difusor Aromático Sandia Y Pepino Organic X 120 Cc.,2,2023-04-28,Hogar,$11900,Difusor,3457
1853,Galletitas Mini Scones Pamela X 180 G.,1,2023-05-03,Almacen,$900,Galletitas,199
1406,Dulce De Leche Ilolay Repostero X 400 G.,1,2023-12-02,Frescos,$26250,Dulce,3458
1054,Dulce De Membrillo Cajón Dulcor X 1 Kg.,2,2023-09-16,Almacen,$1600,Dulce,3459
1059,Coloración Rubio Mediano T.70 Koleston X 1 Un.,2,2023-07-06,Perfumeria,$2015,Coloración,3460
1312,Picada Especial El Mercado X Kg.,2,2023-05-18,Carnes-Y-Pescados,$1649,Picada,2514
1156,Salsa Barbacoa Recycled Kansas X 455 G.,1,2023-09-06,Almacen,$2300,Salsa,3461
1558,Alfajor Chocolate Blanco Milka Mousse Triple X 55 G.,3,2023-05-24,Almacen,$2786,Alfajor,2421
1170,Chocolate Semi Amargo Nestlé Classic X 80 G.,3,2023-01-06,Almacen,$9919,Chocolate,3462
1190,Desinfectante Aerosol Lavanda Lysoform X 495 Cc.,1,2023-05-18,Limpieza,$7050,Desinfectante,3463
1563,Vino Tinto Malbec Santa Julia X 750 Cc.,1,2023-01-17,Vinos-Finos,$4350,Vino,3464
1630,Perfume Auto Con Atomizador New Marine Cb X 90 Cc.,1,2023-07-05,Hogar,$2705,Perfume,3465
1572,Miel De Abejas Río Negro Pvc X 250 G.,3,2023-04-22,Almacen,$3750,Miel,3284
1922,Queso Port Salut Trozado Punta Del Agua X 1 Kg.,3,2023-10-18,Frescos,$10350,Queso,2655
1415,Desodorante Para  Auto Manzana Cb X50 G.,3,2023-11-17,Hogar,$1150,Desodorante,3466
1154,Salchichón Con Jamón Feteado Zur Linde X 200 G.,1,2023-09-24,Frescos,$1790,Salchichón,1375
1468,Jgo De Destornilladores De Presicion Silver Shadow X 6 Un.,1,2023-07-08,Hogar,$720,Jgo,3467
1691,Galletitas Sandwich X 5 Un. Media Tarde X 535 G.,1,2023-12-24,Almacen,$749,Galletitas,3293
1839,Aromatizante Ambiente Aerosol Lilac Glade X 170 Cc.,2,2023-07-13,Limpieza,$2850,Aromatizante,3468
1138,Mascara Reparacion Intensiva Bagovit Capilar X 300 Cc.,1,2023-12-01,Perfumeria,$3112,Mascara,3469
1949,Protector Diario Sin Perfume Xtra Respirable Always X 40 Un.,2,2023-04-17,Perfumeria,$3120,Protector,1911
1084,Adhesivo Instantáneo Suprabond X 2 G.,2,2023-05-16,Hogar,$11250,Adhesivo,3470
1534,Sartén Loreto 28 Cm Tramontina X 1 Un.,2,2023-01-20,Hogar,$725,Sartén,3471
1562,Vino Rosado Dulce Natural Dilema X 750 Cc.,1,2023-09-01,Bebidas,$1300,Vino,532
1431,Pasta Multicereal Con Kale Fusilli Wakas X 250 G.,1,2023-01-10,Almacen,$2050,Pasta,647
1997,Chocolate Con Leche Y Maní Full Maní X 70 G.,1,2023-12-11,Almacen,$1450,Chocolate,3472
1509,Café En Saquitos La Virginia X 20 Un.,1,2023-06-09,Almacen,$3200,Café,125
1347,Vino Tinto Cabernet Sauvignon Reserve Trivento X 750 Cc.,1,2023-05-28,Bebidas,$1050,Vino,3473
1492,Juego De Llaves Combinado Forjadas Silver Shadow X 5 Un.,3,2023-05-17,Hogar,$38465,Juego,3265
1407,Shampoo  3 En 1 Complete Scalp Care Head Shoulders X 375 Cc.,1,2023-07-11,Perfumeria,$1409,Shampoo,3474
1534,Saborizante Para Carnes Dos Anclas X 25 G.,1,2023-06-16,Almacen,$1750,Saborizante,3475
1731,Alfajor Mini Bon O Bon X 117 G.,3,2023-09-21,Almacen,$7550,Alfajor,130
1296,Caramelos Menta Chocolate Arcor X 140 G.,2,2023-12-01,Almacen,$919,Caramelos,3476
1018,Crema De Ordeñe Itea X 450 G.,1,2023-12-03,Perfumeria,$3650,Crema,3477
1182,Blanco De Apio Rie La Huerta X 300 G.,3,2023-07-18,Frutas-Y-Verduras,$3290,Blanco,3478
1169,Galletitas De Arroz Sabor Queso S/Tacc Crisppino X 100 G.,1,2023-01-23,Almacen,$815,Galletitas,3479
1232,Insecticida Aerosol Pulgas/Garrapatas Raid X 390 Cc.,2,2023-04-24,Limpieza,$1829,Insecticida,3480
1968,Fideos Penne Rigate N45 Lucchetti X 500 G.,3,2023-06-04,Almacen,$759,Fideos,3481
1606,Alfajor Chocolate Triple Torta Terrabusi X 70 G.,2,2023-03-14,Almacen,$3300,Alfajor,2089
1055,Fideos Tallarín La Morocha X 500 G.,2,2023-12-28,Almacen,$1435,Fideos,3482
1576,Body Splash Infantil Lightyear Disney X 65 Cc.,3,2023-10-20,Perfumeria,$4850,Body,3483
1119,Bebida C/Vodka Sabor Naranja Xl Dr. Lemon X 1 Lt.,2,2023-08-28,Bebidas,$3599,Bebida,3484
1932,Yogur Parcialmente Descremado Frutilla Con Probiótico Danonino X 80 G.,2,2023-05-02,Frescos,$2350,Yogur,3378
1889,Repuesto Botella Lumilagro X 1 Un.,3,2023-06-19,Hogar,$9579,Repuesto,3485
1286,Pure De Manzana Canale X 375 G.,1,2023-03-22,Almacen,$1080,Pure,3486
1373,Galletitas Salvado 7 Semillas Hogareñas X 567 G.,3,2023-02-05,Almacen,$3300,Galletitas,3487
1388,Hamburguesa De Carne Vacuna X 4 Un. Union Ganadera X 332 G.,2,2023-01-15,Congelados,$6499,Hamburguesa,808
1843,Mayonesa Doy Pack Menoyo X 900 Cc.,1,2023-08-08,Almacen,$2400,Mayonesa,2481
1250,Coloración Castaño Claro T.50 Koleston X 1 Un.,3,2023-08-28,Perfumeria,$4450,Coloración,3488
1540,Mayonesa Bc Doy Pack La Campagnola X 1 Kg.,2,2023-04-02,Almacen,$2515,Mayonesa,3489
1186,Galletitas Con Mouse Milka X 116 G.,1,2023-03-13,Almacen,$825,Galletitas,3490
1027,Palta (Kg),2,2023-10-28,Frutas-Y-Verduras,$1587,Palta,3491
1168,Agua Con Gas Pomelo La Anónima X 2 Lt.,3,2023-04-03,Bebidas,$3300,Agua,3492
1515,Papel Aluminio 5Mx 30Cm Ecochep X 1 Un.,3,2023-08-11,Hogar,$9659,Papel,3493
1827,Bolsa Para Residuos La Anónima 50X65Cm X 20 Un.,2,2023-04-16,Limpieza,$575,Bolsa,3494
1780,Tostadas Dulces La Anónima X 180 G.,2,2023-07-06,Almacen,$20,Tostadas,2297
1912,Aceto Reducción Casalta X 250 Cc.,2,2023-07-04,Almacen,$4179,Aceto,3058
1180,Romero La Parmesana X 20 G.,3,2023-04-25,Almacen,$1450,Romero,3495
1068,Limpiador Líquido Aromatizante Poett Flores De Primavera 900 Ml,1,2023-02-07,Limpieza,$4289,Limpiador,3496
1545,Vino Tinto Dadá Merlot X 750 Cc.,3,2023-10-12,Vinos-Finos,$9150,Vino,224
1049,Galletitas Chocolate Horoscopo Fantoche X 240 G.,2,2023-05-04,Almacen,$1050,Galletitas,3497
1716,Shampoo Liso Botox St Tresemmé X 880 Cc.,2,2023-01-05,Perfumeria,$3900,Shampoo,2573
1411,Galletitas Dulces Rellenas Con Crema Oreo 354G,3,2023-02-10,Almacen,$1750,Galletitas,3498
1617,Cuchillo Mesa Acero Inoxidable Toronto Simonaggio X 3 Un.,2,2023-01-16,Hogar,$7245,Cuchillo,1337
1887,Fideos Mostachol Rayado Fort Favorita X 500 G.,3,2023-05-07,Almacen,$1312,Fideos,3499
1798,Vino Espumante Dulce Natural Fiore X 750 Cc.,3,2023-04-05,Bebidas,$5655,Vino,1139
1922,Coloración Rubio Ceniza Ultra Brillo Extremo T 7.1 Issue X 1 Un.,2,2023-10-11,Perfumeria,$4100,Coloración,1508
1799,Jarra Vidrio México 1.78 Lt. Crisa X 1 Un.,2,2023-03-14,Hogar,$7965,Jarra,3500
1201,Sopa Crema De Choclo Alicante X 69 G.,1,2023-04-13,Almacen,$1485,Sopa,1926
1577,Termo 1 Lt. Actual Lumilagro X 1 Un.,1,2023-02-23,Hogar,$1639,Termo,3501
1696,Te En Saquitos Limonada Rosa Saint Gottard X 20 Un.,3,2023-07-02,Almacen,$2019,Te,3502
1534,Porta Sachet Yesi X 1Un.,1,2023-12-23,Hogar,$2100,Porta,3503
1920,Alcohol En Gel Neutro Bialcohol X 250 Cc.,2,2023-11-11,Perfumeria,$2550,Alcohol,3504
1296,Sal De Montaña C/Molinillo Indo Deli X 120 G.,3,2023-08-03,Almacen,$2137,Sal,3505
1988,Yerba Mate Selección Nobleza Gaucha X 1 Kg.,2,2023-01-20,Almacen,$3700,Yerba,3506
1981,Vino Tinto Malbec River Bianchi X 750 Cc.,1,2023-01-26,Bebidas,$7250,Vino,3507
1941,Carne Picada Bulnez X Kg.,1,2023-08-08,Carnes-Y-Pescados,$5600,Carne,2370
1123,Yogur Firme Frutilla X 4 Un. Yogurisimo X 480 G.,3,2023-11-12,Frescos,$1702,Yogur,2123
1120,Galletitas Con Coco Y Dulce De Leche Sin Tacc Doninas X 200 G.,1,2023-12-13,Almacen,$1800,Galletitas,3508
1746,Postre Sabor Crema Americana Danette X 95 G.,2,2023-06-16,Frescos,$3926,Postre,3509
1109,Acondicionador Head Shoulders Manzana Fresh X 300 Cc.,2,2023-01-01,Perfumeria,$8100,Acondicionador,3510
1182,Café Tostado En Capsulas Brasil La Morenita X 10 Un.,1,2023-09-02,Almacen,$1450,Café,1093
1817,Mix Europa The Happy Snack X 40 G.,1,2023-04-09,Frutas-Y-Verduras,$920,Mix,2142
1288,Limpiador Liquido Baño Doble Accion Doypack Lysoform X 450 Cc.,1,2023-11-25,Limpieza,$4200,Limpiador,3511
1825,Desodorante Aerosol Green Gerani Axe X 150 Cc.,3,2023-04-22,Perfumeria,$4450,Desodorante,427
1633,Protector Diario Sin Perfume Normal Nosotras X 20 Un.,3,2023-02-15,Perfumeria,$60,Protector,392
1889,Tableta Limpiadora Para Prótesis 3 Minutos Corega X 30 Un.,2,2023-06-19,Perfumeria,$60,Tableta,666
1045,Desodorante Aerosol Sophie Mujercitas X 123 Cc.,1,2023-04-14,Perfumeria,$9100,Desodorante,3512
1130,Fideos Multicer C/Maíz Fusilli Wakas X 250 G.,2,2023-05-21,Almacen,$2062,Fideos,1227
1674,Cepillo Dental Multiple Acciã³N Suave Pro X 4 Un.,1,2023-03-05,Perfumeria,$2775,Cepillo,3513
1352,Yerba Mate En Saquitos Playadito X 25 Un.,3,2023-09-04,Almacen,$1400,Yerba,3514
1639,Carpeta Pastel Gold Inkdrop,2,2023-06-08,Hogar,$9765,Carpeta,3515
1782,Capelettinis Queso Y Jamón Giacomo X 250 G.,3,2023-09-25,Almacen,$5915,Capelettinis,2293
1889,Pan Milonguita (Kg),3,2023-12-04,Frescos,$2650,Pan,3516
1506,Mascara Reparacion Intensiva Bagovit Capilar X 300 Cc.,3,2023-11-03,Perfumeria,$3112,Mascara,3469
1767,Antitranspirante Aerosol Clinical Refresh Rexona X 150 Cc.,1,2023-04-19,Perfumeria,$2957,Antitranspirante,91
1572,"Agua Sin Gas Villavicencio 1,5 L",2,2023-07-17,Bebidas,$904,Agua,1833
1982,Shampoo Anticaspa Men Clear Caída Control X 400 Cc.,2,2023-10-24,Perfumeria,$3900,Shampoo,3517
1901,Colita De Cuadril E/V Estancias La (Kg),3,2023-04-01,Carniceria,$15350,Colita,3518
1669,Quitamanchas Polvo Vanish Oxi Blanco Pote X 450 G.,2,2023-09-17,Limpieza,$1100,Quitamanchas,1643
1330,Jabón Polvo Baja Espuma Bicarbonato Limon Granby X 3 Kg.,2,2023-08-08,Limpieza,$4505,Jabón,972
1074,Contorno De Ojos Antiarrugas Tortulan X 15 G.,3,2023-11-28,Perfumeria,$7150,Contorno,3123
1126,Cafetera Con Embolo Acero 600 Cc. Cocina&Bazar X 1 Un.,3,2023-12-04,Hogar,$27499,Cafetera,2566
1208,Canasta Liquido Para Inodoros Lavanda Full Pato X 50 Cc.,1,2023-06-09,Limpieza,$11950,Canasta,3519
1581,Coloraciã³N Castaã±O Claro T5.0 Cor Intensa X 1 Un.,3,2023-09-17,Perfumeria,$4450,ColoraciÃ³n,3520
1973,Maquina De Afeitar Mach3 Sensitive Con 1C Gillette X 1 Un.,1,2023-11-14,Perfumeria,$2925,Maquina,3252
1974,Crema Corporal Firmeza Cicatricure X 400 Cc.,2,2023-04-06,Perfumeria,$8500,Crema,1448
1837,Gomas Lápiz Tinta Faber Castell X 2 Un.,1,2023-11-10,Hogar,$5849,Gomas,3521
1508,Yogur Entero Con Frutas Frutilla Tregar X 160 G.,2,2023-01-22,Frescos,$1983,Yogur,3522
1713,Harina 000 Ultra Refinada  Cañuelas X 1 Kg.,3,2023-11-25,Almacen,$480,Harina,2248
1222,Carpeta Boca Big Life,1,2023-02-04,Hogar,$7550,Carpeta,1049
1774,Silicona En Aerosol X 440 Cc. + Franela Silisur X 1Un.,2,2023-11-24,Hogar,$9459,Silicona,3523
1289,Caja Organizadora 24 Lt. Star Company X 1 Un.,3,2023-10-03,Hogar,$2775,Caja,3524
1984,Nueces Peladas Pote Conosur X 100 G.,2,2023-08-01,Frutas-Y-Verduras,$2990,Nueces,3525
1064,Vino Moscato Crotta X 930 Cc.,1,2023-10-10,Vinos-Finos,$3800,Vino,3526
1223,Té En Saquitos English Breakfast Green Hills X 20 Un.,1,2023-02-27,Almacen,$1350,Té,3527
1780,Protector Diario Sin Perfume Xtra Respirable Always X 40 Un.,2,2023-02-09,Perfumeria,$3120,Protector,1911
1012,Carpeta Escolar Simpsons,1,2023-11-21,Hogar,$6385,Carpeta,1499
1888,Queso Untable Neufchatel Salame Tregar X 180 G.,3,2023-05-03,Frescos,$1950,Queso,3528
1322,Dulce De Leche Clásico La Serenísima 400 G.,3,2023-05-05,Lacteos-Y-Productos-Frescos,$2119,Dulce,388
1355,Kale & Remolacha Sueño Verde X 200 G.,2,2023-09-27,Frutas-Y-Verduras,$2990,Kale,3529
1914,Limpiador Liquido Multisuperficies Ultra Doy Pack Ecovita X 380 Cc.,1,2023-12-22,Limpieza,$3955,Limpiador,3530
1474,Gel Limpia Inodoros Floral Pato X 500 Cc.,1,2023-01-07,Limpieza,$2400,Gel,3531
1537,Protectores Diarios Discreet Sin Alas Largos Tena X 15 Un.,1,2023-08-09,Perfumeria,$2339,Protectores,3532
1737,Café Torrado Molido La Anónima X 250 G.,3,2023-07-21,Almacen,$2979,Café,1862
1877,Detergente Líquido Extra Blanco Dp Woolite X 900 Cc.,1,2023-12-19,Limpieza,$5050,Detergente,3533
1356,Set Geométrico 4 Piezas La Anónima X 1 Un.,3,2023-02-24,Hogar,$2480,Set,3534
1651,Postre Sabor Dulce De Leche Ser X 95 G.,3,2023-12-14,Frescos,$1434,Postre,3535
1223,Alcoho Etilico 70% Con Clorhexidina Spray Bialcohol X 100 Cc.,1,2023-10-10,Perfumeria,$2287,Alcoho,3536
1512,Cepillo De Mano Kuntur Glow X 1 Un.,3,2023-08-24,Limpieza,$2879,Cepillo,1577
1135,Jugo En Polvo Pomelo Amarillo Clight X 8 G.,1,2023-07-07,Bebidas,$715,Jugo,3537
1564,Rebozado De Pollo Tipo Suprema X 4 Un. Granja Del Sol X 360 G.,1,2023-01-15,Congelados,$2350,Rebozado,2143
1234,Crema Nutritiva Humectante Light Bagovit X 100 Cc.,1,2023-05-22,Perfumeria,$3950,Crema,3538
1662,Shampoo Nutrición Doy Pack Polyana X 300 Cc.,3,2023-01-11,Perfumeria,$1400,Shampoo,3539
1681,Polvo Para Preparar  Jugo Naranja Dulce F Bc X 7 G.,2,2023-12-26,Bebidas,$1800,Polvo,3540
1648,Aromatizante Textil Coco Vainilla Urban Fresh X 250 Cc.,1,2023-01-14,Hogar,$1865,Aromatizante,3541
1426,Preparado Vegetal Sin Endulzante Coco La Serenísima X 1 Lt.,1,2023-08-16,Frescos,$3200,Preparado,3542
1562,Lápiz Corrector Simball 7 Cc 1 U.,3,2023-05-02,Bazar-Y-Textil,$990,Lápiz,3543
1208,Mermelada De Ciruela Mas Fruta Arcor X 454 G.,1,2023-10-15,Almacen,$1885,Mermelada,3544
1002,Shampoo Action Fórmula Complete Scalp Care Head Shoulders X 180 Cc.,1,2023-03-26,Perfumeria,$4850,Shampoo,3545
1248,Bola De Lomo Feteada E/V Best (Kg),2,2023-10-04,Carniceria,$9770,Bola,2272
1885,Polvo Para Hornear 51 X 50 G.,1,2023-06-06,Almacen,$1105,Polvo,3546
1440,Tostadas De Arroz Saladas Dos Hermanos X 120 G.,3,2023-02-21,Almacen,$1750,Tostadas,3547
1746,Atún En Aceite La Anónima En Lomos X 354 G.,3,2023-01-15,Almacen,$705,Atún,3548
1416,Brocha Para Afeitar Jean Muir X 1 Un.,2,2023-11-11,Perfumeria,$4875,Brocha,3549
1004,Jabon Polvo Ecolavado Be Mañana Sol Ala X 800 G.,3,2023-05-01,Limpieza,$2750,Jabon,3550
1490,Leche En Polvo Zero Lactosa Est La Serenísima X 400 G.,1,2023-09-07,Almacen,$3450,Leche,3276
1521,Destapador Pie Llavero Loekemeyer X 1 Un.,1,2023-07-13,Hogar,$2990,Destapador,1305
1306,Garbanzos Elio X 400 G.,2,2023-03-18,Almacen,$2665,Garbanzos,1326
1567,Café En Granos Natural Tostado Súper Cabrales X 500 G.,1,2023-06-19,Almacen,$18650,Café,1830
1920,Copa Trago Largo Crystal Soft Verde 380 Cc. Plasutil X 1 Un.,1,2023-05-28,Hogar,$6735,Copa,3551
1363,Pera X Kg.,3,2023-05-14,Frutas-Y-Verduras,$1390,Pera,3552
1753,Gaseosa Mirinda Naranja Botella 500Cc X1,3,2023-01-25,Bebidas,$320,Gaseosa,3553
1942,Crema Corporal Humectación Intensa. St Ives X 532 Cc.,1,2023-04-22,Perfumeria,$177,Crema,3554
1036,Caramelos Menta Sin Azúcar Halls Free X 20 G.,1,2023-10-13,Almacen,$1200,Caramelos,3555
1812,Queso Holanda Trozado Tregar X 1 Kg.,1,2023-03-16,Frescos,$25425,Queso,3556
1551,"Pinza 6"" Fimaco X 1 Un.",3,2023-10-11,Hogar,$6319,Pinza,3557
1085,Galletitas Surtidas Bagley X 400 G.,1,2023-08-10,Almacen,$3320,Galletitas,38
1622,Rejilla Doble 37X43 Cm Banderita X 1 Un.,2,2023-09-01,Limpieza,$1450,Rejilla,3558
1272,Té En Saquitos Green Hills Ensobrados X 50 Un.,3,2023-12-08,Almacen,$2650,Té,3559
1920,Hamburguesa De Carne Vacuna La Anónima X 20 Un.,3,2023-06-24,Congelados,$2800,Hamburguesa,386
1092,Limpiador Concentrado P&F Almendras Blem X 800 Cc.,3,2023-03-16,Limpieza,$2339,Limpiador,3560
1050,Harina Premezcla Para Ñoquis Lucchetti X 500 G.,3,2023-08-14,Almacen,$4100,Harina,3561
1398,Chocolate Con Leche Y Maní Tokke X 500 G.,1,2023-04-12,Almacen,$9250,Chocolate,302
1724,Crema Dental 100% Oral B X 70 G.,3,2023-11-14,Perfumeria,$18650,Crema,3562
1085,"Amargo Terma Serrano Pet X 1,35 Lt.",2,2023-07-19,Bebidas,$1050,Amargo,3563
1149,Pizza Congelada Jamon Y Mozzarella Horno Casero X 470 G.,2,2023-05-17,Congelados,$30,Pizza,3564
1212,Pomada Lata Cobra Marrón X 30 G.,1,2023-06-24,Limpieza,$8200,Pomada,605
1276,Desodorante Para Pies Aerosol Algabo X 153 G.,3,2023-11-07,Perfumeria,$6800,Desodorante,1704
1450,Maíz Pisado Blanco Lisetta X 400 G.,3,2023-01-04,Almacen,$830,Maíz,3565
1662,Limpiador Líquido Aromatizante Poett Despertar De Energía X 1.8 Lts,1,2023-03-15,Limpieza,$1200,Limpiador,1114
1537,Esponja Cuadriculada Mortimer Antibacterial X 1 Un.,1,2023-04-25,Limpieza,$1017,Esponja,3566
1840,Modelador Capilar Define Tresemmé X 300 G.,2,2023-03-22,Perfumeria,$10750,Modelador,3567
1696,Shampoo Prov-V Miracles Revitaliza Pantene X 200 Cc.,1,2023-12-14,Perfumeria,$2350,Shampoo,3568
1211,Pasta Dental Colgate Sensibilidad Blanqueadora X 100 G,3,2023-08-23,Perfumeria,$1450,Pasta,3569
1451,Aceite Mezcla Copisi Girasol - Oliva X 900 Cc.,3,2023-09-13,Almacen,$2640,Aceite,3570
1934,Pimienta Blanca Molida Dos Anclas X 25 G.,2,2023-12-19,Almacen,$20,Pimienta,3571
1008,Desodorante Para Inodoro Canasta Repuesto Poett Lavanda X 27 G.,3,2023-07-15,Limpieza,$5600,Desodorante,3572
1841,"Gaseosa H2Oh Naranchelo Botella 1,5Lt. X1",1,2023-11-25,Bebidas,$2100,Gaseosa,3573
1674,Pure De Tomate Brick Canale X 520 G.,1,2023-12-07,Almacen,$140,Pure,3574
1539,Sopapa Goma Negra Con Mango Plástico Haragán X 1 Un.,2,2023-10-04,Limpieza,$3569,Sopapa,3575
1070,Kit Tintura Excellence Creme Tono 4 Castaño Oscuro Profundo,1,2023-01-04,Perfumeria,$15650,Kit,3271
1563,Jabón De Tocador Antibacterial Original Rexona X 90 G.,2,2023-06-08,Perfumeria,$3209,Jabón,8
1877,Jugo De Manzana Bc X 1 Lt.,1,2023-04-26,Bebidas,$1700,Jugo,3576
1968,Vino Blanco Uvita Brick X 1 Lt.,1,2023-05-18,Bebidas,$4095,Vino,3577
1287,Vino Tinto Canciller Malbec X 750 Cc.,1,2023-02-20,Vinos-Finos,$3850,Vino,3578
1608,Huevo De Chocolate Con Sorpresa Kinder Jungle Truck X 20 G.,1,2023-04-04,Almacen,$1650,Huevo,3579
1308,Queso Untable Cremón La Serenísima X 280G.,3,2023-08-01,Frescos,$1657,Queso,2427
1518,Galletitas Dulces Chocolate La Anónima X 170 G.,2,2023-10-20,Almacen,$985,Galletitas,3580
1995,Repuesto Margen Reforzado Rayado Éxito X 48 Un.,1,2023-12-09,Hogar,$1295,Repuesto,3581
1955,Carpeta Kit Star Inkdrop,2,2023-06-10,Hogar,$20099,Carpeta,3582
1713,Arvejas Secas Remojadas Doña Pupa X 340 G.,3,2023-09-27,Almacen,$1990,Arvejas,3189
1242,Queso Crema Light Blancrem X 480 G.,1,2023-09-22,Frescos,$2850,Queso,3583
1852,Limpiador Liquido Bosque Odex X 4 Lt.,3,2023-11-06,Limpieza,$1800,Limpiador,3584
